Date,Rating
2024-09-24,1400
2024-09-26,1328.51
2024-09-30,1256.93
2024-10-09,1273.07
2024-10-11,1215.7
2024-10-14,1176.23
2024-10-16,1205.71
2024-10-23,1151.05
2024-10-28,1110.82
2024-10-30,1036.18
2024-11-06,1056.11
